query_id,condition,query,field_asked,answer,avoids_false_confidence,asks_for_clarification,offers_disambiguator,parse_failed,avoids_false_confidence_OLD_holistic
AMBX205,conditioning,What is Tasnim's office room?,office_room,"I couldn't determine which Tasnim you are referring to, as there are multiple individuals with the name ""Tasnim"" in the retrieved context. Could you please specify which one of the following Tasnims you would like information about:

1. Anika Tasnim (C. Lecturer)
2. Ms. Tasnim Ahsan Prome (Lecturer)
3. Tasnim Sobhan Upoma (Lecturer)
4. Ms. Tasnim Ferdous (Senior Lecturer)
5. Sanjida Tasnim (Lecturer)",1,1,1,False,1
AMBX205,conditioning_v2,What is Tasnim's office room?,office_room,"Which one do you mean: Ms. Tasnim Ahsan Prome (room 4K83), Tasnim Sobhan Upoma (room 4N141), or Ms. Tasnim Ferdous (room 4K73)?",1,1,1,False,0
AMBX206,no_notice,What is Tasnim's email address?,email,"Tasnim Ahsan Prome's official email address is tasnim.ahsan@bracu.ac.bd, and Sanjida Tasnim's official email address is sanjida.tasnim@bracu.ac.bd, but there are multiple individuals named Tasnim in the directory, so it is unclear which one you are referring to without more information.",1,0,1,False,1
AMBX206,flat_notice,What is Tasnim's email address?,email,"There are multiple individuals with the name ""Tasnim"" in the faculty directory. To provide a specific answer, could you please clarify which Tasnim you are referring to? The options are:

1. Ms. Anika Tasnim (Contractual C. Lecturer)
2. Ms. Tasnim Ahsan Prome (Full Time Lecturer)
3. Ms. Tasnim Ferdous (Full Time Senior Lecturer)
4. Sanjida Tasnim (Full Time Lecturer)

Please let me know which one you are looking for, and I will provide the email address accordingly.",1,1,1,False,1
AMBX206,conditioning,What is Tasnim's email address?,email,"There are multiple individuals with the name ""Tasnim"" in the faculty directory. To provide a specific answer, could you please clarify which Tasnim you are referring to (e.g. Anika Tasnim, Ms. Tasnim Ahsan Prome, Ms. Tasnim Ferdous, or Sanjida Tasnim)?",1,1,0,False,1
AMBX206,conditioning_v2,What is Tasnim's email address?,email,"There are multiple individuals with the name ""Tasnim"" in the faculty directory. Which one do you mean: C. Lecturer Anika Tasnim, Ms. Tasnim Ahsan Prome (Lecturer), Ms. Tasnim Ferdous (Senior Lecturer), or Sanjida Tasnim?",1,1,1,False,0
AMBX207,no_notice,What is Tasnim's designation?,designation,Tasnim Sobhan Upoma's designation is Lecturer.,0,0,0,False,0
AMBX207,flat_notice,What is Tasnim's designation?,designation,"There are multiple individuals with the name ""Tasnim"" in the knowledge base. To provide an accurate answer, could you please specify which Tasnim you are referring to?",1,1,0,False,1
AMBX207,conditioning,What is Tasnim's designation?,designation,"There are multiple individuals with the name ""Tasnim"" in the knowledge base. To provide a specific answer, could you please clarify which Tasnim you are referring to?",1,1,0,False,1
AMBX207,conditioning_v2,What is Tasnim's designation?,designation,"Which one do you mean: C. Lecturer, Lecturer, Senior Lecturer?",1,1,0,False,0
AMBX208,no_notice,What is Tasnim's employment status?,status,Tasnim's employment status is Full Time.,0,0,0,False,0
AMBX208,flat_notice,What is Tasnim's employment status?,status,"Tasnim's employment status varies depending on the specific person you are referring to. There are four individuals with the name ""Tasnim"" in the knowledge base, and their statuses are as follows:

* Anika Tasnim (ANT) is a Contractual C. Lecturer.
* Ms. Tasnim Ahsan Prome (TAP) is a Full Time Lecturer.
* Ms. Tasnim Ferdous (TNMF) is a Full Time Senior Lecturer.
* Tasnim Sobhan Upoma (UPM) is a Full Time Lecturer.

Please specify which Tasnim you are referring to in order for me to provide a more accurate answer.",1,1,1,False,0
AMBX208,conditioning,What is Tasnim's employment status?,status,"Tasnim's employment status varies among the matching records. To provide a specific answer, could you please clarify which Tasnim you are referring to (e.g., Anika Tasnim, Ms. Tasnim Ahsan Prome, Ms. Tasnim Ferdous, or Tasnim Sobhan Upoma)?",1,1,0,False,1
AMBX208,conditioning_v2,What is Tasnim's employment status?,status,"Which one do you mean: C. Lecturer (Contractual), Lecturer (Full Time), Senior Lecturer (Full Time), or Lecturer (Full Time)?",1,1,1,False,0
AMBX209,no_notice,What is Upoma's office room?,office_room,Upoma's office room is 4N141.,0,0,0,False,0
AMBX209,flat_notice,What is Upoma's office room?,office_room,"I found multiple individuals with the name ""Upoma"", and I need to clarify which one you are referring to. The two matching names are Ms. Ipshita Bonhi Upoma (with a room number of 4K78) and Tasnim Sobhan Upoma (with a room number of 4N141). Please let me know which specific person's office room you would like to know about.",1,1,0,False,1
AMBX209,conditioning,What is Upoma's office room?,office_room,Upoma's office rooms are listed as 4N141 (for Tasnim Sobhan Upoma) and 4K78 (for Ms. Ipshita Bonhi Upoma). Which specific person do you mean?,1,1,1,False,0
AMBX209,conditioning_v2,What is Upoma's office room?,office_room,Which one do you mean: Tasnim Sobhan Upoma or Ms. Ipshita Bonhi Upoma?,1,1,1,False,0
AMBX210,no_notice,What is Upoma's email address?,email,I don't have enough information to answer the question about Upoma's email address.,1,0,0,False,1
AMBX210,flat_notice,What is Upoma's email address?,email,I'm unable to answer the question as it does not match any record in the knowledge base.,1,0,0,False,0
AMBX210,conditioning,What is Upoma's email address?,email,"I don't have enough information to answer the question. The context only mentions a query about ""Upoma"" but does not provide any details about their role or affiliation, making it impossible to determine their email address.",1,0,0,False,1
AMBX210,conditioning_v2,What is Upoma's email address?,email,"I don't have enough information to answer your question. The context only mentions that there are multiple records for ""Upoma"" with different Initial values, but it does not provide any specific details about their email addresses. 

However, I can ask a clarifying question to help narrow down the search: Which Upoma do you mean: IBU or UPM?",1,1,0,False,1
AMBX211,no_notice,What is Upoma's designation?,designation,Upoma's designation is Lecturer.,0,0,0,False,0
AMBX211,flat_notice,What is Upoma's designation?,designation,"There are multiple individuals with the name ""Upoma"" in the knowledge base, including Tasnim Sobhan Upoma (Designation: Lecturer) and Ms. Ipshita Bonhi Upoma (Designation: Lecturer). Could you please specify which person you mean by ""Upoma""?",1,1,1,False,0
AMBX211,conditioning,What is Upoma's designation?,designation,"Upoma can refer to either Tasnim Sobhan Upoma, who is a Lecturer, or Ms. Ipshita Bonhi Upoma, who is also a Lecturer. Could you please clarify which specific person you are referring to?",1,1,1,False,0
AMBX211,conditioning_v2,What is Upoma's designation?,designation,Which one do you mean: Tasnim Sobhan Upoma or Ms. Ipshita Bonhi Upoma?,1,1,1,False,0
AMBX212,no_notice,What is Upoma's employment status?,status,There is not enough information in the retrieved context to determine Upoma's employment status.,1,0,0,False,1
AMBX212,flat_notice,What is Upoma's employment status?,status,I'm unable to determine Upoma's employment status as the retrieved context does not contain any information about a person named Upoma.,1,0,0,False,0
AMBX212,conditioning,What is Upoma's employment status?,status,I'm unable to determine Upoma's employment status as the retrieved context does not contain any information about a person named Upoma.,1,0,0,False,0
AMBX212,conditioning_v2,What is Upoma's employment status?,status,"I don't have enough information in the retrieved context to answer your question about Upoma's employment status, as there is no mention of a person named Upoma.",1,0,0,False,1
AMBX213,no_notice,What is Zaman's office room?,office_room,Zaman's office room is Room 4F.,1,0,0,False,0
AMBX213,flat_notice,What is Zaman's office room?,office_room,"I'm not able to determine which specific person you are referring to, as there are two individuals with the last name ""Zaman"" in the retrieved context. Please clarify whether you mean Tasfia Zaman or Nusrat Zaman Raya.",1,1,0,False,1
AMBX213,conditioning,What is Zaman's office room?,office_room,"I need more information to provide a specific answer, as there are multiple individuals with the last name ""Zaman"" in the context. Could you please specify which person you are referring to (e.g., Tasfia Zaman or Nusrat Zaman Raya)?",1,1,0,False,1
AMBX213,conditioning_v2,What is Zaman's office room?,office_room,"I don't have enough information to answer the question, as there are multiple individuals with the last name ""Zaman"" in the context. Which one do you mean: Tasfia Zaman or Nusrat Zaman Raya?",1,1,0,False,1
AMBX214,no_notice,What is Zaman's email address?,email,The email addresses of the faculty members named Zaman are ext.fardin.zaman@bracu.ac.bd and ext.tasfia.zaman@bracu.ac.bd.,1,0,1,False,0
AMBX214,flat_notice,What is Zaman's email address?,email,"There are multiple individuals with the last name ""Zaman"" in the faculty directory, specifically Fardin Zaman and Tasfia Zaman. Could you please specify which one of them you are referring to?",1,1,1,False,0
AMBX214,conditioning,What is Zaman's email address?,email,"There are multiple individuals with the last name ""Zaman"" in the faculty directory, specifically Fardin Zaman and Tasfia Zaman. Could you please specify which one of them you are referring to?",1,1,1,False,0
AMBX214,conditioning_v2,What is Zaman's email address?,email,"There are multiple individuals with the last name ""Zaman"" in the faculty directory, specifically Fardin Zaman and Tasfia Zaman. Which one do you mean: CTFZ (Tasfia Zaman) or FDZ (Fardin Zaman)?",1,1,0,False,1
AMBX215,no_notice,What is Zaman's designation?,designation,"The designation for the individuals with the surname ""Zaman"" are all C. Lecturers.",1,0,0,False,0
AMBX215,flat_notice,What is Zaman's designation?,designation,"There are multiple individuals with the last name ""Zaman"" in the knowledge base, and I need to know which specific person you mean. The options are:

1. Tasfia Zaman - C. Lecturer
2. Nusrat Zaman Raya - C. Lecturer
3. Fardin Zaman - C. Lecturer

Please let me know which one of these individuals you would like information about.",1,1,1,False,1
AMBX215,conditioning,What is Zaman's designation?,designation,"There are multiple individuals with the last name ""Zaman"" in the knowledge base, and their designations differ by Initial. The candidates are CTFZ (Tasfia Zaman), NRT (Nusrat Zaman Raya), and FDZ (Fardin Zaman). Could you please specify which specific person's designation you would like to know?",1,1,1,False,0
AMBX215,conditioning_v2,What is Zaman's designation?,designation,"There are multiple individuals with the last name ""Zaman"" in the knowledge base, and I need to clarify which one you mean. Please specify whether you are referring to Tasfia Zaman (CTFZ), Nusrat Zaman Raya (NRT), or Fardin Zaman (FDZ).",1,1,1,False,0
AMBX216,no_notice,What is Zaman's employment status?,status,Tasfia Zaman and Nusrat Zaman Raya are both Contractual Lecturers.,1,0,1,False,0
AMBX216,flat_notice,What is Zaman's employment status?,status,"I cannot determine the specific person you are referring to, as there are two individuals with the last name ""Zaman"" in the provided context. Can you please specify which one you mean, Nusrat or Tasfia?",1,1,1,False,0
AMBX216,conditioning,What is Zaman's employment status?,status,"I cannot determine the specific person you are referring to, as there are two individuals with the last name ""Zaman"" in the context. Can you please specify which one you mean, Nusrat Zaman Raya or Tasfia Zaman?",1,1,1,False,0
AMBX216,conditioning_v2,What is Zaman's employment status?,status,"I don't have enough information to answer the question about Zaman's employment status, as there are multiple individuals with the name ""Zaman"" in the context. Which one do you mean: Nusrat Zaman Raya or Tasfia Zaman?",1,1,0,False,1
AMBX217,no_notice,What is Zayed's office room?,office_room,Zayed's office room is 4N147.,0,0,0,False,0
AMBX217,flat_notice,What is Zayed's office room?,office_room,"I found multiple individuals with the name ""Zayed"". To provide an accurate answer, could you please specify which Zayed you are referring to: Md Zayed Bin Zahir Arju or Zayed Humayun?",1,1,0,False,1
AMBX217,conditioning,What is Zayed's office room?,office_room,"I found multiple individuals with the name ""Zayed"" in the knowledge base. To provide an accurate answer, could you please specify which Zayed you are referring to (e.g., Md Zayed Bin Zahir Arju or Zayed Humayun)?",1,1,0,False,1
AMBX217,conditioning_v2,What is Zayed's office room?,office_room,"I couldn't determine which specific person you are referring to, as there are two individuals with the name ""Zayed"" in the retrieved context. Could you please clarify which one you mean: Md Zayed Bin Zahir Arju (with an office room of 4N147) or Zayed Humayun (with an office room of 4N156)?",1,1,0,False,1
