id,Question,cluster_id,cluster_size
1962,Can I get some thesis samples of thesis?,1961,1
2016,I have 80 completed credits and a CGPA of 2.8. Can I start my thesis this semester?,2015,1
2042,"My thesis defense got postponed due to a cyclone, and separately I want to change my thesis title before the (new) defense date. Are both of these OK?",2041,1
2043,"My thesis group wants to add a new member after we've already started Pre-Thesis II. Is that allowed, and what does it cost us?",2042,1
2052,No idea if this is written down anywhere — when a student can do thesis?,2051,1
2062,"Random question, by when must all reports be submitted?",2061,1
2103,Are all buses covered by GPS tracking?,2102,1
2104,Are BRAC University buses tracked for safety?,2103,1
2105,Are buses available on government holidays?,2104,1
2106,Are passengers allowed to carry dangerous objects?,2105,1
2107,Are the buses air-conditioned?,2106,1
2108,Are the buses available on weekends?,2107,1
2109,Are there any discounts for frequent passengers?,2108,1
2110,Are there any penalties for not paying the fare?,2109,1
2111,Are there security cameras inside the buses?,2110,1
2112,Are there specific transport officers handling complaints?,2111,1
2113,Can i bring a guardian to commute with me?,2112,1
2114,Can I find the transport schedule online?,2113,1
2115,Can I pay the fare in cash?,2114,1
2116,Can I pay via bKash?,2115,1
2117,Can i use Bkash payment to avail the bus?,2116,1
2118,Can non-students use the BRAC University transport service?,2117,1
2119,Can passengers bring pets on the bus?,2118,1
2120,Can passengers request additional stoppages?,2119,1
2121,Can students provide feedback on transport services?,2120,1
2122,Can students reserve seats in advance?,2121,1
2123,Can students suggest new routes for the transport service?,2122,1
2124,Can students without an ID card use the transport service?,2123,1
2125,Does BRAC University own the buses?,2124,1
2126,Does BRAC University reserve the right to change routes or fares?,2125,1
2127,Does BracU transportation go to Azimpur?,2126,1
2128,Does BracU transportation go to Dhanmondi?,2127,1
2129,Does BracU transportation go to Narayangonj?,2128,1
2130,Does the university have plans to expand the transport service?,2129,1
2131,From where does the bus leave on campus?,2130,1
2132,How are students informed about changes to the transport service?,2131,1
2133,How can students contact the transport service?,2132,1
2134,How can students report a problem with the transport service?,2133,1
2135,How do I pay the fare when boarding the university bus?,2134,1
2136,How long can i park my vehicle on campus?,2135,1
2137,How many bus routes are there?,2136,1
2140,How many stoppages are there for each route?,2139,1
2141,Is smoking allowed inside the bus?,2140,1
2142,"Is there a first-come, first-served seating policy?",2141,1
2143,Is there a policy for emergency transport requests?,2142,1
2144,Is there an emergency contact number for transport-related issues?,2143,1
2145,Is transport service available during semester breaks?,2144,1
2146,On which days does the BRAC University transport service run?,2145,1
2147,What are the drop-off timings from BRAC University?,2146,1
2148,What are the features of the transport service?,2147,1
2149,What are the general safety and conduct rules on the BRAC University bus service?,2148,1
2153,What are the pickup times for Route-03 (Jigatola)?,2152,1
2155,What are the pickup times for Route-05 (Jatrabari)?,2154,1
2156,What are the pickup times for Route-06 (Baldha Garden)?,2155,1
2158,What are the pickup times for Route-08 (Narayanganj)?,2157,1
2159,What are the pickup times for Route-09 (Bashundhara Residential Area)?,2158,1
2161,What days does the transport service operate?,2160,1
2162,What happens if a bus breaks down?,2161,1
2163,What happens if I lose my money and cannot pay the fare?,2162,1
2164,What ID do I need to show to board the BRAC University bus?,2163,1
2165,What is the BRAC University Students' Transport Service?,2164,1
2166,What is the contact number for Route-01 (Abdullahpur)?,2165,1
2167,What is the contact number for Route-02 (Mirpur-B)?,2166,1
2168,What is the contact number for Route-03 (Jigatola)?,2167,1
2169,What is the contact number for Route-04 (Azimpur)?,2168,1
2170,What is the contact number for Route-05 (Jatrabari)?,2169,1
2171,What is the contact number for Route-06 (Baldha Garden)?,2170,1
2172,What is the contact number for Route-07 (Mohammadpur)?,2171,1
2173,What is the contact number for Route-08 (Narayanganj)?,2172,1
2174,What is the contact number for Route-09 (Bashundhara)?,2173,1
2175,What is the effective date of the current transport schedule?,2174,1
2176,What is the fare for a round trip on most routes?,2175,1
2179,What is the fare for a single trip on most routes?,2178,1
2182,What is the fare for buses?,2181,1
2196,What is the last time to catch a bus?,2195,1
2198,What is the payment for motorcycle parking?,2197,1
2211,What is the standard one-way fare for the BRAC University student bus service?,2210,1
2212,What should a student do if they miss the bus?,2211,1
2213,What should new students show if they don’t have an ID card?,2212,1
2214,What time should passengers arrive at the bus stop?,2213,1
2215,Where are the designated bus stops for Route-01 (Abdullahpur)?,2214,1
2218,Where are the designated bus stops for Route-03 (Jigatola)?,2217,1
2219,Where are the designated bus stops for Route-04 (Azimpur)?,2218,1
2220,Where are the designated bus stops for Route-05 (Jatrabari)?,2219,1
2221,Where are the designated bus stops for Route-06 (Baldha Garden)?,2220,1
2222,Where are the designated bus stops for Route-07 (Mohammadpur)?,2221,1
2223,Where are the designated bus stops for Route-08 (Narayanganj)?,2222,1
2224,Where are the designated bus stops for Route-09 (Bashundhara Residential Area)?,2223,1
2225,Where can i get the bus tickets from?,2224,1
2226,Where do i have to park the vehicle?,2225,1
2227,Which route allows bKash payment?,2226,1
2228,Who can use the BRAC University bus service?,2227,1
2229,Who do I contact if I have an issue with a specific bus route's schedule or service?,2228,1
2230,Who should be contacted for official transport service inquiries?,2229,1
2231,Will the transport schedule change in future semesters?,2230,1
2232,Are there regional BRAC University alumni networks outside Bangladesh?,2231,1
2236,"Besides UGC and the Bar Council, what other bodies is BRAC University affiliated with or accredited by?",2235,1
2248,Do BRAC University alumni get any ongoing discounts or benefits after graduating?,2247,1
2277,Roughly how many BRAC University alumni are there worldwide?,2276,1
2293,When was BRAC University's current administrative/governance structure established?,2292,1
2294,Which office manages BRAC University's alumni community?,2293,1
